timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422234.183,0.03857,0.03403,0.03865,0.06434,-0.18,-1.47,162.36,1100,1500,1500,1500,1500,1500
1782422234.513,0.03351,0.03164,0.03429,0.05745,-0.18,-1.47,162.36,1100,1500,1500,1500,1500,1500
1782422234.846,0.02963,0.03983,0.03701,0.06192,-0.18,-1.48,162.36,1100,1500,1500,1500,1500,1500
1782422235.183,0.04552,0.04696,0.0409,0.07714,-0.18,-1.48,162.36,1100,1500,1500,1500,1500,1500
1782422235.511,0.06369,0.04542,0.04279,0.08917,-0.18,-1.48,162.36,1100,1500,1500,1500,1500,1500
1782422235.843,0.16654,0.1158,0.52591,0.56367,-0.19,-1.48,162.37,1500,1500,1500,1500,1500,1500
1782422236.183,0.07602,0.05458,0.12588,0.15686,-0.18,-1.49,162.37,1500,1500,1500,1500,1500,1500
1782422236.511,0.02913,0.02419,0.04836,0.06142,-0.18,-1.49,162.37,1500,1500,1500,1500,1500,1500
1782422236.844,0.04072,0.03228,0.0459,0.06934,-0.18,-1.49,162.37,1500,1500,1500,1500,1500,1500
1782422237.181,0.03018,0.03024,0.04327,0.06081,-0.19,-1.49,162.37,1500,1500,1500,1500,1500,1500
1782422237.51,0.03191,0.03187,0.03979,0.06015,-0.19,-1.5,162.37,1500,1500,1500,1500,1500,1500
1782422237.844,0.03451,0.03006,0.05116,0.06864,-0.19,-1.5,162.37,1500,1500,1500,1500,1500,1500
1782422238.183,0.04643,0.0394,0.0381,0.07183,-0.19,-1.51,162.38,1500,1500,1500,1500,1500,1500
1782422238.508,0.04299,0.04103,0.04657,0.0755,-0.19,-1.51,162.38,1500,1500,1500,1500,1500,1500
