timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422304.105,0.03847,0.02821,0.07904,0.09232,-0.24,-1.46,162.69,1668,1500,1500,1500,1500,1500
1782422304.438,0.04274,0.03478,0.0773,0.09493,-0.25,-1.46,162.69,1668,1500,1500,1500,1500,1500
1782422304.77,0.04942,0.04478,0.08017,0.10428,-0.25,-1.45,162.7,1660,1500,1500,1500,1500,1500
1782422305.102,0.04303,0.03017,0.07671,0.09299,-0.25,-1.44,162.7,1660,1500,1500,1500,1500,1500
1782422305.435,0.04068,0.02944,0.07866,0.09332,-0.25,-1.44,162.71,1660,1500,1500,1500,1500,1500
1782422305.77,0.03814,0.03062,0.07754,0.09168,-0.25,-1.43,162.71,1660,1500,1500,1500,1500,1500
1782422306.102,0.03981,0.03038,0.0795,0.09396,-0.25,-1.43,162.72,1660,1500,1500,1500,1500,1500
1782422306.435,0.04119,0.03081,0.0799,0.09502,-0.26,-1.43,162.72,1660,1500,1500,1500,1500,1500
1782422306.767,0.04117,0.03019,0.0764,0.09189,-0.26,-1.42,162.73,1660,1500,1500,1500,1500,1500
1782422307.099,0.03911,0.02949,0.07896,0.09292,-0.25,-1.42,162.73,1660,1500,1500,1500,1500,1500
1782422307.432,0.04149,0.0351,0.07714,0.09436,-0.26,-1.42,162.73,1660,1500,1500,1500,1500,1500
1782422307.767,0.03884,0.03073,0.07449,0.08945,-0.26,-1.42,162.73,1660,1500,1500,1500,1500,1500
1782422308.099,0.049,0.03352,0.07725,0.09743,-0.26,-1.42,162.74,1660,1500,1500,1500,1500,1500
1782422308.432,0.04219,0.032,0.07754,0.09389,-0.26,-1.42,162.75,1660,1500,1500,1500,1500,1500
1782422308.764,0.04671,0.03338,0.08076,0.09909,-0.26,-1.41,162.75,1660,1500,1500,1500,1500,1500
1782422309.099,0.05386,0.0662,0.07862,0.11604,-0.26,-1.41,162.75,1660,1500,1500,1500,1500,1500
1782422309.432,0.04843,0.06638,0.08097,0.11536,-0.26,-1.41,162.76,1660,1500,1500,1500,1500,1500
1782422309.764,0.04737,0.0342,0.08221,0.10086,-0.27,-1.4,162.76,1660,1500,1500,1500,1500,1500
1782422310.096,0.04162,0.03194,0.076,0.09235,-0.26,-1.4,162.76,1660,1500,1500,1500,1500,1500
1782422310.43,0.04645,0.04432,0.07942,0.10212,-0.26,-1.4,162.77,1660,1500,1500,1500,1500,1500
1782422310.764,0.0498,0.06185,0.08134,0.11367,-0.26,-1.4,162.77,1660,1500,1500,1500,1500,1500
1782422311.096,0.05262,0.06655,0.07736,0.11481,-0.26,-1.4,162.77,1660,1500,1500,1500,1500,1500
1782422311.43,0.05291,0.03828,0.0817,0.10459,-0.26,-1.4,162.77,1660,1500,1500,1500,1500,1500
1782422311.762,0.0463,0.0394,0.07874,0.09948,-0.26,-1.4,162.78,1660,1500,1500,1500,1500,1500
1782422312.094,0.05187,0.04225,0.07706,0.10205,-0.26,-1.4,162.78,1660,1500,1500,1500,1500,1500
1782422312.429,0.04597,0.04855,0.07908,0.10356,-0.26,-1.4,162.79,1660,1500,1500,1500,1500,1500
1782422312.762,0.04832,0.0652,0.07754,0.11224,-0.26,-1.41,162.79,1660,1500,1500,1500,1500,1500
1782422313.094,0.04726,0.04328,0.07628,0.09962,-0.25,-1.41,162.79,1660,1500,1500,1500,1500,1500
1782422313.426,0.04423,0.0348,0.07682,0.09523,-0.26,-1.41,162.8,1660,1500,1500,1500,1500,1500
1782422313.759,0.04952,0.03556,0.08004,0.10061,-0.26,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422314.094,0.04068,0.03499,0.07746,0.09423,-0.25,-1.41,162.8,1660,1500,1500,1500,1500,1500
1782422314.426,0.05331,0.03596,0.08074,0.10321,-0.25,-1.41,162.8,1660,1500,1500,1500,1500,1500
1782422314.759,0.04307,0.03151,0.07553,0.09248,-0.25,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422315.091,0.04816,0.04045,0.07753,0.09983,-0.25,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422315.424,0.04712,0.03781,0.07988,0.10016,-0.25,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422315.759,0.04099,0.03011,0.07673,0.09205,-0.25,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422316.091,0.05008,0.04309,0.08283,0.10595,-0.25,-1.42,162.8,1660,1500,1500,1500,1500,1500
1782422316.424,0.04649,0.03717,0.0832,0.1023,-0.25,-1.43,162.8,1660,1500,1500,1500,1500,1500
1782422316.756,0.05166,0.04034,0.08364,0.10626,-0.25,-1.43,162.8,1660,1500,1500,1500,1500,1500
1782422317.091,0.04301,0.03295,0.07738,0.09446,-0.25,-1.43,162.81,1660,1500,1500,1500,1500,1500
1782422317.424,0.05674,0.03918,0.08309,0.10797,-0.25,-1.44,162.81,1660,1500,1500,1500,1500,1500
1782422317.756,0.04595,0.03782,0.07902,0.09893,-0.25,-1.44,162.81,1660,1500,1500,1500,1500,1500
1782422318.089,0.04805,0.0374,0.08211,0.10222,-0.25,-1.44,162.81,1660,1500,1500,1500,1500,1500
1782422318.421,0.04238,0.03249,0.07734,0.09399,-0.25,-1.45,162.81,1660,1500,1500,1500,1500,1500
1782422318.753,0.04075,0.03165,0.07532,0.09129,-0.25,-1.45,162.82,1660,1500,1500,1500,1500,1500
1782422319.088,0.04389,0.04492,0.07947,0.10129,-0.25,-1.45,162.82,1660,1500,1500,1500,1500,1500
1782422319.421,0.02859,0.03481,0.05183,0.06867,-0.25,-1.46,162.82,1500,1500,1500,1500,1500,1500
1782422319.753,0.0365,0.02998,0.03999,0.06189,-0.25,-1.46,162.82,1500,1500,1500,1500,1500,1500
1782422320.087,0.03094,0.028,0.04125,0.05867,-0.25,-1.46,162.82,1500,1500,1500,1500,1500,1500
