timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422279.797,0.02962,0.02434,0.05408,0.06629,-0.27,-1.51,162.63,1500,1500,1500,1500,1500,1500
1782422280.129,0.02897,0.02642,0.05249,0.06552,-0.27,-1.52,162.63,1500,1500,1500,1500,1500,1500
1782422280.462,0.03403,0.03599,0.04871,0.06947,-0.27,-1.52,162.63,1500,1500,1500,1500,1500,1500
1782422280.797,0.03388,0.02608,0.05303,0.06812,-0.27,-1.52,162.62,1500,1500,1500,1500,1500,1500
1782422281.129,0.03016,0.02265,0.05763,0.06888,-0.27,-1.53,162.63,1500,1500,1500,1500,1500,1500
1782422281.462,0.02627,0.02456,0.05249,0.06363,-0.27,-1.53,162.63,1500,1500,1500,1500,1500,1500
1782422281.794,0.02572,0.02438,0.05334,0.06404,-0.27,-1.54,162.63,1500,1500,1500,1500,1500,1500
1782422282.127,0.02815,0.0267,0.05376,0.0663,-0.27,-1.54,162.63,1500,1500,1500,1500,1500,1500
1782422282.462,0.02894,0.02066,0.0531,0.06391,-0.26,-1.54,162.63,1500,1500,1500,1500,1500,1500
1782422282.793,0.02846,0.02443,0.05059,0.06298,-0.26,-1.55,162.63,1500,1500,1500,1500,1500,1500
1782422283.127,0.03061,0.0272,0.0542,0.06793,-0.26,-1.55,162.63,1500,1500,1500,1500,1500,1500
1782422283.459,0.03137,0.02736,0.0516,0.0663,-0.26,-1.55,162.63,1500,1500,1500,1500,1500,1500
1782422283.793,0.0371,0.02833,0.05549,0.07252,-0.25,-1.55,162.64,1500,1500,1500,1500,1500,1500
1782422284.126,0.05689,0.03771,0.05657,0.08865,-0.25,-1.55,162.64,1500,1500,1500,1500,1500,1500
1782422284.459,0.0437,0.06068,0.05611,0.09349,-0.25,-1.55,162.64,1500,1500,1500,1500,1500,1500
1782422284.792,0.03899,0.07083,0.05639,0.09857,-0.25,-1.55,162.64,1500,1500,1500,1500,1500,1500
1782422285.124,0.04161,0.03047,0.04767,0.07023,-0.26,-1.55,162.64,1500,1500,1500,1500,1500,1500
