timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422331.074,0.05313,0.04117,0.09642,0.11753,-0.23,-1.66,162.49,1748,1500,1500,1500,1500,1500
1782422331.409,0.05245,0.0441,0.09189,0.11463,-0.22,-1.67,162.47,1748,1500,1500,1500,1500,1500
1782422331.739,0.0576,0.04779,0.09728,0.12274,-0.22,-1.67,162.46,1748,1500,1500,1500,1500,1500
1782422332.072,0.06404,0.05323,0.09322,0.125,-0.22,-1.67,162.45,1748,1500,1500,1500,1500,1500
1782422332.409,0.05599,0.04147,0.09384,0.11688,-0.22,-1.68,162.43,1748,1500,1500,1500,1500,1500
1782422332.738,0.06139,0.04907,0.1024,0.12908,-0.22,-1.68,162.42,1748,1500,1500,1500,1500,1500
1782422333.072,0.06114,0.04562,0.09552,0.12224,-0.22,-1.68,162.41,1748,1500,1500,1500,1500,1500
1782422333.404,0.05388,0.04606,0.08971,0.11434,-0.21,-1.68,162.4,1748,1500,1500,1500,1500,1500
1782422333.737,0.06267,0.04854,0.09363,0.12268,-0.21,-1.69,162.38,1748,1500,1500,1500,1500,1500
1782422334.072,0.05935,0.04808,0.10067,0.12637,-0.21,-1.69,162.38,1748,1500,1500,1500,1500,1500
1782422334.404,0.05812,0.05142,0.09565,0.12317,-0.21,-1.69,162.37,1748,1500,1500,1500,1500,1500
1782422334.737,0.06485,0.056,0.10556,0.13596,-0.21,-1.69,162.36,1748,1500,1500,1500,1500,1500
1782422335.07,0.06011,0.051,0.09887,0.12645,-0.21,-1.7,162.35,1748,1500,1500,1500,1500,1500
1782422335.402,0.05844,0.05029,0.09583,0.123,-0.21,-1.7,162.34,1748,1500,1500,1500,1500,1500
1782422335.735,0.06511,0.05425,0.10067,0.13159,-0.2,-1.7,162.33,1748,1500,1500,1500,1500,1500
1782422336.07,0.06573,0.05317,0.10255,0.13291,-0.21,-1.7,162.32,1748,1500,1500,1500,1500,1500
1782422336.402,0.06475,0.05471,0.09831,0.12981,-0.2,-1.7,162.31,1748,1500,1500,1500,1500,1500
1782422336.735,0.05575,0.04731,0.09242,0.11785,-0.2,-1.7,162.31,1748,1500,1500,1500,1500,1500
1782422337.067,0.0567,0.04749,0.09511,0.12048,-0.2,-1.71,162.3,1748,1500,1500,1500,1500,1500
1782422337.402,0.05446,0.04212,0.09236,0.1152,-0.2,-1.71,162.29,1748,1500,1500,1500,1500,1500
1782422337.735,0.06394,0.0458,0.10094,0.12797,-0.2,-1.71,162.28,1748,1500,1500,1500,1500,1500
1782422338.067,0.06273,0.04667,0.10372,0.12988,-0.21,-1.71,162.27,1748,1500,1500,1500,1500,1500
1782422338.399,0.05457,0.04364,0.09824,0.12056,-0.2,-1.71,162.26,1748,1500,1500,1500,1500,1500
1782422338.732,0.0644,0.05555,0.09959,0.13096,-0.2,-1.71,162.26,1748,1500,1500,1500,1500,1500
1782422339.067,0.05968,0.04812,0.1011,0.12688,-0.2,-1.71,162.25,1748,1500,1500,1500,1500,1500
1782422339.399,0.06888,0.05309,0.10385,0.13546,-0.2,-1.7,162.25,1748,1500,1500,1500,1500,1500
1782422339.732,0.05784,0.04872,0.09792,0.12373,-0.2,-1.7,162.24,1748,1500,1500,1500,1500,1500
1782422340.064,0.06109,0.05218,0.10226,0.13005,-0.2,-1.71,162.23,1748,1500,1500,1500,1500,1500
1782422340.397,0.05779,0.04403,0.09607,0.12045,-0.19,-1.7,162.22,1748,1500,1500,1500,1500,1500
1782422340.732,0.05732,0.04978,0.09584,0.12226,-0.19,-1.7,162.22,1748,1500,1500,1500,1500,1500
1782422341.064,0.05617,0.04375,0.09297,0.1171,-0.19,-1.69,162.21,1748,1500,1500,1500,1500,1500
1782422341.396,0.0584,0.04525,0.09812,0.12282,-0.19,-1.69,162.2,1748,1500,1500,1500,1500,1500
1782422341.729,0.05152,0.03858,0.08885,0.10971,-0.19,-1.69,162.19,1748,1500,1500,1500,1500,1500
1782422342.061,0.05353,0.04576,0.09636,0.11935,-0.19,-1.68,162.19,1748,1500,1500,1500,1500,1500
1782422342.396,0.05961,0.05039,0.10284,0.12911,-0.2,-1.68,162.18,1748,1500,1500,1500,1500,1500
1782422342.728,0.06359,0.04508,0.09596,0.12363,-0.2,-1.67,162.17,1748,1500,1500,1500,1500,1500
1782422343.061,0.07329,0.0682,0.10576,0.14563,-0.2,-1.67,162.16,1748,1500,1500,1500,1500,1500
1782422343.394,0.06446,0.05523,0.1005,0.13155,-0.2,-1.67,162.16,1748,1500,1500,1500,1500,1500
1782422343.726,0.05602,0.04225,0.10164,0.12351,-0.21,-1.66,162.15,1748,1500,1500,1500,1500,1500
1782422344.061,0.03421,0.03591,0.06271,0.07995,-0.2,-1.66,162.15,1748,1500,1500,1500,1500,1500
1782422344.393,0.0374,0.03261,0.06441,0.08131,-0.2,-1.65,162.14,1500,1500,1500,1500,1500,1500
1782422344.726,0.03544,0.03091,0.06737,0.08216,-0.2,-1.65,162.14,1500,1500,1500,1500,1500,1500
