timestamp,vib_x,vib_y,vib_z,vib_total,roll_deg,pitch_deg,yaw_deg,servo1,servo2,servo3,servo4,servo5,servo6
1782422241.837,0.03443,0.05391,0.04379,0.07752,0,0,0,1500,1500,1500,1500,1500,1500
1782422242.17,0.0494,0.04766,0.04697,0.08317,-0.2,-1.55,162.39,1500,1500,1500,1500,1500,1500
1782422242.505,0.04358,0.04407,0.05175,0.08074,-0.21,-1.55,162.39,1500,1500,1500,1500,1500,1500
1782422242.836,0.0412,0.04596,0.06632,0.0906,-0.22,-1.56,162.39,1420,1500,1500,1500,1500,1500
1782422243.17,0.04489,0.04669,0.04032,0.0763,-0.22,-1.56,162.4,1420,1500,1500,1500,1500,1500
1782422243.502,0.04101,0.05326,0.03593,0.07622,-0.23,-1.55,162.4,1228,1500,1500,1500,1500,1500
1782422243.835,0.02557,0.02977,0.03001,0.0494,-0.23,-1.56,162.4,1228,1500,1500,1500,1500,1500
1782422244.17,0.04065,0.03363,0.04087,0.06674,-0.23,-1.56,162.41,1228,1500,1500,1500,1500,1500
1782422244.501,0.0516,0.05259,0.03284,0.08066,-0.24,-1.56,162.41,1228,1500,1500,1500,1500,1500
1782422244.835,0.03417,0.02994,0.03415,0.05684,-0.24,-1.56,162.42,1228,1500,1500,1500,1500,1500
1782422245.168,0.0308,0.02779,0.03569,0.05472,-0.24,-1.56,162.42,1228,1500,1500,1500,1500,1500
1782422245.5,0.03882,0.03729,0.03029,0.06177,-0.25,-1.56,162.43,1228,1500,1500,1500,1500,1500
1782422245.832,0.02229,0.02606,0.03338,0.04786,-0.26,-1.56,162.43,1228,1500,1500,1500,1500,1500
1782422246.168,0.02617,0.02377,0.03016,0.04647,-0.27,-1.55,162.43,1228,1500,1500,1500,1500,1500
1782422246.5,0.02272,0.02251,0.03123,0.0447,-0.27,-1.56,162.44,1228,1500,1500,1500,1500,1500
1782422246.832,0.02785,0.02514,0.03922,0.05428,-0.27,-1.55,162.44,1228,1500,1500,1500,1500,1500
1782422247.165,0.04425,0.03299,0.04242,0.06961,-0.27,-1.55,162.45,1228,1500,1500,1500,1500,1500
1782422247.5,0.03017,0.02896,0.04049,0.05821,-0.27,-1.55,162.45,1228,1500,1500,1500,1500,1500
1782422247.832,0.02902,0.02186,0.03147,0.04807,-0.27,-1.54,162.46,1228,1500,1500,1500,1500,1500
1782422248.165,0.04065,0.03438,0.03732,0.06502,-0.27,-1.53,162.46,1228,1500,1500,1500,1500,1500
1782422248.497,0.02779,0.02784,0.03772,0.0545,-0.27,-1.53,162.47,1228,1500,1500,1500,1500,1500
1782422248.83,0.02406,0.02683,0.03032,0.04709,-0.27,-1.53,162.47,1228,1500,1500,1500,1500,1500
1782422249.165,0.02563,0.02443,0.0369,0.05114,-0.26,-1.52,162.47,1228,1500,1500,1500,1500,1500
1782422249.497,0.02261,0.02026,0.03253,0.04449,-0.26,-1.52,162.47,1228,1500,1500,1500,1500,1500
1782422249.83,0.02192,0.02055,0.03929,0.04946,-0.26,-1.51,162.48,1228,1500,1500,1500,1500,1500
1782422250.162,0.02036,0.02029,0.03206,0.04305,-0.26,-1.51,162.48,1228,1500,1500,1500,1500,1500
1782422250.497,0.02127,0.0236,0.03204,0.04512,-0.26,-1.51,162.48,1228,1500,1500,1500,1500,1500
1782422250.83,0.02523,0.02002,0.03709,0.04913,-0.26,-1.51,162.48,1228,1500,1500,1500,1500,1500
1782422251.161,0.02703,0.01837,0.03142,0.04533,-0.26,-1.5,162.48,1228,1500,1500,1500,1500,1500
1782422251.494,0.02232,0.02319,0.03329,0.04631,-0.26,-1.5,162.49,1228,1500,1500,1500,1500,1500
1782422251.827,0.0208,0.02062,0.03519,0.04579,-0.25,-1.5,162.49,1228,1500,1500,1500,1500,1500
1782422252.159,0.02149,0.01965,0.03437,0.04505,-0.25,-1.5,162.48,1228,1500,1500,1500,1500,1500
1782422252.494,0.02017,0.01883,0.03442,0.04411,-0.25,-1.5,162.48,1228,1500,1500,1500,1500,1500
1782422252.826,0.02326,0.02411,0.0333,0.04723,-0.25,-1.5,162.49,1228,1500,1500,1500,1500,1500
1782422253.159,0.02142,0.02276,0.03456,0.04659,-0.25,-1.49,162.49,1228,1500,1500,1500,1500,1500
1782422253.493,0.02897,0.03725,0.03425,0.05831,-0.25,-1.49,162.48,1228,1500,1500,1500,1500,1500
1782422253.824,0.02661,0.02351,0.03395,0.04912,-0.24,-1.49,162.48,1228,1500,1500,1500,1500,1500
1782422254.159,0.02435,0.02173,0.03548,0.04821,-0.24,-1.49,162.48,1228,1500,1500,1500,1500,1500
1782422254.494,0.02163,0.02119,0.03317,0.04491,-0.24,-1.49,162.49,1228,1500,1500,1500,1500,1500
1782422254.824,0.02282,0.01889,0.03374,0.0449,-0.24,-1.48,162.49,1228,1500,1500,1500,1500,1500
1782422255.156,0.02283,0.02324,0.03601,0.04856,-0.24,-1.49,162.5,1228,1500,1500,1500,1500,1500
1782422255.493,0.02006,0.01714,0.03615,0.04476,-0.24,-1.48,162.5,1228,1500,1500,1500,1500,1500
1782422255.824,0.02378,0.03036,0.03587,0.05267,-0.24,-1.48,162.49,1228,1500,1500,1500,1500,1500
1782422256.156,0.02713,0.03044,0.03571,0.0542,-0.25,-1.47,162.5,1228,1500,1500,1500,1500,1500
1782422256.489,0.02202,0.02239,0.03615,0.04789,-0.25,-1.47,162.5,1228,1500,1500,1500,1500,1500
1782422256.821,0.0216,0.02256,0.03245,0.04504,-0.24,-1.48,162.5,1228,1500,1500,1500,1500,1500
1782422257.154,0.02556,0.02083,0.03481,0.04795,-0.24,-1.48,162.5,1228,1500,1500,1500,1500,1500
1782422257.489,0.02247,0.02286,0.03621,0.04836,-0.24,-1.47,162.5,1228,1500,1500,1500,1500,1500
1782422257.821,0.02073,0.02324,0.03808,0.04919,-0.24,-1.47,162.5,1228,1500,1500,1500,1500,1500
1782422258.154,0.02249,0.02338,0.03761,0.04967,-0.24,-1.47,162.49,1228,1500,1500,1500,1500,1500
1782422258.486,0.02006,0.02121,0.0288,0.04101,-0.23,-1.47,162.49,1228,1500,1500,1500,1500,1500
1782422258.819,0.02523,0.02288,0.03315,0.04753,-0.22,-1.47,162.49,1228,1500,1500,1500,1500,1500
1782422259.154,0.02685,0.03155,0.03467,0.05402,-0.22,-1.47,162.49,1228,1500,1500,1500,1500,1500
1782422259.485,0.04138,0.04053,0.03764,0.06908,-0.22,-1.46,162.49,1228,1500,1500,1500,1500,1500
1782422259.819,0.03661,0.03999,0.03623,0.06521,-0.22,-1.46,162.49,1228,1500,1500,1500,1500,1500
1782422260.151,0.03539,0.02593,0.03285,0.05481,-0.22,-1.46,162.49,1228,1500,1500,1500,1500,1500
1782422260.483,0.0504,0.02668,0.0319,0.06534,-0.22,-1.46,162.49,1228,1500,1500,1500,1500,1500
1782422260.817,0.04829,0.03477,0.03311,0.0681,-0.22,-1.45,162.49,1228,1500,1500,1500,1500,1500
1782422261.151,0.03398,0.03256,0.03372,0.05789,-0.22,-1.45,162.49,1228,1500,1500,1500,1500,1500
1782422261.485,0.04421,0.02405,0.03844,0.06333,-0.21,-1.46,162.49,1228,1500,1500,1500,1500,1500
1782422261.816,0.03542,0.0444,0.03268,0.06553,-0.22,-1.45,162.49,1228,1500,1500,1500,1500,1500
1782422262.148,0.04077,0.03749,0.03358,0.06477,-0.23,-1.46,162.5,1228,1500,1500,1500,1500,1500
1782422262.481,0.04151,0.05397,0.0336,0.07593,-0.23,-1.46,162.5,1228,1500,1500,1500,1500,1500
1782422262.818,0.04418,0.03684,0.03773,0.0688,-0.23,-1.46,162.5,1228,1500,1500,1500,1500,1500
1782422263.148,0.03463,0.03281,0.03251,0.05773,-0.22,-1.45,162.5,1228,1500,1500,1500,1500,1500
1782422263.481,0.03717,0.04646,0.0363,0.0697,-0.22,-1.45,162.5,1228,1500,1500,1500,1500,1500
1782422263.815,0.05476,0.03248,0.03444,0.07239,-0.22,-1.45,162.5,1228,1500,1500,1500,1500,1500
1782422264.148,0.0777,0.05339,0.14592,0.17373,-0.22,-1.45,162.5,1228,1500,1500,1500,1500,1500
1782422264.48,0.04049,0.03469,0.06328,0.08275,-0.22,-1.45,162.5,1500,1500,1500,1500,1500,1500
1782422264.815,0.05364,0.05137,0.05212,0.09073,-0.22,-1.46,162.5,1500,1500,1500,1500,1500,1500
